id,experiment,particle_type,x,y,z
1250,TS_6_6,apo-ferritin,335.5743,236.5446,113.8614
1251,TS_6_6,apo-ferritin,310.177,127.89179999999999,26.4197
1252,TS_6_6,apo-ferritin,270.5768,188.9625,135.4642
1253,TS_6_6,apo-ferritin,310.9837,180.07819999999998,95.4072
1254,TS_6_6,apo-ferritin,421.24219999999997,201.38060000000002,30.5882
1255,TS_6_6,apo-ferritin,405.761,576.7868000000001,57.658100000000005
1256,TS_6_6,apo-ferritin,315.3077,479.05379999999997,46.0577
1257,TS_6_6,apo-ferritin,297.7845,463.4696,44.4254
1258,TS_6_6,apo-ferritin,333.2697,525.1364,72.05760000000001
1259,TS_6_6,apo-ferritin,344.2903,582.7203999999999,108.05019999999999
1260,TS_6_6,apo-ferritin,31.8185,500.05789999999996,55.1158
1261,TS_6_6,apo-ferritin,177.6173,488.77160000000003,101.98769999999999
1262,TS_6_6,apo-ferritin,357.8705,348.0026,120.65
1263,TS_6_6,apo-ferritin,568.0786,275.9578,93.6164
1264,TS_6_6,apo-ferritin,343.2444,120.843,82.6027
1265,TS_6_6,apo-ferritin,307.4149,185.9506,84.6052
1266,TS_6_6,apo-ferritin,194.978,306.87399999999997,115.6437
1267,TS_6_6,apo-ferritin,368.79650000000004,175.14839999999998,129.6612
1268,TS_6_6,apo-ferritin,368.471,165.4009,130.6624
